,track,url,"insert into musicas (nome, url) values"
443,Alene,https://open.spotify.com/track/4kAo2BE0CZNkBxQViWWV2x,"('Alene','https://open.spotify.com/track/4kAo2BE0CZNkBxQViWWV2x'),"
444,Oceans Away,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,"('Oceans Away','https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I'),"
447,I Was Wrong - Robin Schulz,https://open.spotify.com/track/3TZ3MiMILR5wrQbbWiFUwI,"('I Was Wrong - Robin Schulz','https://open.spotify.com/track/3TZ3MiMILR5wrQbbWiFUwI'),"
448,Asal Kau Bahagia,https://open.spotify.com/track/41dswHw9sCLChDgXyVS4kC,"('Asal Kau Bahagia','https://open.spotify.com/track/41dswHw9sCLChDgXyVS4kC'),"
449,California Dreaming (feat. Snoop Dogg & Paul Rey),https://open.spotify.com/track/5DOP9l0x4NvCIsS1tOGrre,"('California Dreaming (feat. Snoop Dogg & Paul Rey)','https://open.spotify.com/track/5DOP9l0x4NvCIsS1tOGrre'),"
450,Sunny Days,https://open.spotify.com/track/6cHYdlHO65h3Dtt2pPKmBF,"('Sunny Days','https://open.spotify.com/track/6cHYdlHO65h3Dtt2pPKmBF'),"
451,I Need You,https://open.spotify.com/track/2YsP3FsnEeADADNxjYVMrG,"('I Need You','https://open.spotify.com/track/2YsP3FsnEeADADNxjYVMrG'),"
453,Louis Vuitton,https://open.spotify.com/track/1hikPCpDhD4e21XzoNlmNZ,"('Louis Vuitton','https://open.spotify.com/track/1hikPCpDhD4e21XzoNlmNZ'),"
454,Eftir 12,https://open.spotify.com/track/0NnISPNaZX4KVVBUrxsIev,"('Eftir 12','https://open.spotify.com/track/0NnISPNaZX4KVVBUrxsIev'),"
455,Fullir Vasar,https://open.spotify.com/track/3UYdR145K9dnygSKJqUk2d,"('Fullir Vasar','https://open.spotify.com/track/3UYdR145K9dnygSKJqUk2d'),"
456,Ínótt,https://open.spotify.com/track/3zBm6lRfxl6tlPGbKuaTUn,"('Ínótt','https://open.spotify.com/track/3zBm6lRfxl6tlPGbKuaTUn'),"
457,Lítur vel út,https://open.spotify.com/track/39jfJXs2uYHmpU3zotxEkj,"('Lítur vel út','https://open.spotify.com/track/39jfJXs2uYHmpU3zotxEkj'),"
458,Enginn Mórall,https://open.spotify.com/track/52BcFhIYD7mIajoeCHMHd9,"('Enginn Mórall','https://open.spotify.com/track/52BcFhIYD7mIajoeCHMHd9'),"
459,Sleikir Á Þér Varirnar Og Blikkar,https://open.spotify.com/track/1U28jY25dsRIT6tFcNUWfW,"('Sleikir Á Þér Varirnar Og Blikkar','https://open.spotify.com/track/1U28jY25dsRIT6tFcNUWfW'),"
460,Llama In My Living Room,https://open.spotify.com/track/5OYUtKjALXnNjXRwTVStCK,"('Llama In My Living Room','https://open.spotify.com/track/5OYUtKjALXnNjXRwTVStCK'),"
463,Bridge Over Troubled Water,https://open.spotify.com/track/5y9VR6oWTFjtprI6Zia6aB,"('Bridge Over Troubled Water','https://open.spotify.com/track/5y9VR6oWTFjtprI6Zia6aB'),"
465,Meidän biisi,https://open.spotify.com/track/3nSiEJPNSH86D7JTFsyyly,"('Meidän biisi','https://open.spotify.com/track/3nSiEJPNSH86D7JTFsyyly'),"
466,Työmiehen lauantai (feat. Tippa-T),https://open.spotify.com/track/1ZIfhYiIWAHIDGFELBau6x,"('Työmiehen lauantai (feat. Tippa-T)','https://open.spotify.com/track/1ZIfhYiIWAHIDGFELBau6x'),"
467,Luonasi,https://open.spotify.com/track/3btQ3ZyrZc6iZ8q31gmLu4,"('Luonasi','https://open.spotify.com/track/3btQ3ZyrZc6iZ8q31gmLu4'),"
468,Breathe,https://open.spotify.com/track/4fhVodXZARPX0oTuQh8V9l,"('Breathe','https://open.spotify.com/track/4fhVodXZARPX0oTuQh8V9l'),"
469,Partys Over,https://open.spotify.com/track/32ivc6NEOfMgzKhM7L74ZK,"('Partys Over','https://open.spotify.com/track/32ivc6NEOfMgzKhM7L74ZK'),"
470,Such A Boy,https://open.spotify.com/track/3oIhthYPSKwAwJLA8JClkV,"('Such A Boy','https://open.spotify.com/track/3oIhthYPSKwAwJLA8JClkV'),"
471,Vi er perfekt men verden er ikke det,https://open.spotify.com/track/6Quljc8cZdeAmFQmpvfLJn,"('Vi er perfekt men verden er ikke det','https://open.spotify.com/track/6Quljc8cZdeAmFQmpvfLJn'),"
473,Hurts So Good,https://open.spotify.com/track/60lwJa695S26FsYbhCVFVa,"('Hurts So Good','https://open.spotify.com/track/60lwJa695S26FsYbhCVFVa'),"
474,Berakhirlah Sudah,https://open.spotify.com/track/0ijBacNDauU0AJEhz6ytM0,"('Berakhirlah Sudah','https://open.spotify.com/track/0ijBacNDauU0AJEhz6ytM0'),"
475,Neinei,https://open.spotify.com/track/3mGRGwcZbu63oYmTzjCi1t,"('Neinei','https://open.spotify.com/track/3mGRGwcZbu63oYmTzjCi1t'),"
476,Ekki Seena,https://open.spotify.com/track/2cx4iaLF05RyNUSlm0p3y4,"('Ekki Seena','https://open.spotify.com/track/2cx4iaLF05RyNUSlm0p3y4'),"
477,How Far Ill Go,https://open.spotify.com/track/6mb6lVLNrcUgLnEN8QnDJd,"('How Far Ill Go','https://open.spotify.com/track/6mb6lVLNrcUgLnEN8QnDJd'),"
478,Dirty Work,https://open.spotify.com/track/5A4QP4EpcPxD5CapYSJfeV,"('Dirty Work','https://open.spotify.com/track/5A4QP4EpcPxD5CapYSJfeV'),"
479,Wake Me Up,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl,"('Wake Me Up','https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl'),"
481,More Than You Know,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz,"('More Than You Know','https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz'),"
489,I Love You,https://open.spotify.com/track/11Fo4dAH31K7UZHGqCkCmE,"('I Love You','https://open.spotify.com/track/11Fo4dAH31K7UZHGqCkCmE'),"
535,Comportement,https://open.spotify.com/track/7dJqvusDNhwkkxb9UgKREN,"('Comportement','https://open.spotify.com/track/7dJqvusDNhwkkxb9UgKREN'),"
536,Tüh tüh,https://open.spotify.com/track/6IZglq7mInwIPeFnLYvqin,"('Tüh tüh','https://open.spotify.com/track/6IZglq7mInwIPeFnLYvqin'),"
537,Rolex,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt,"('Rolex','https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt'),"
542,Olay,https://open.spotify.com/track/4ZW46Kgf0SK3pOzBQDY5cM,"('Olay','https://open.spotify.com/track/4ZW46Kgf0SK3pOzBQDY5cM'),"
543,Heb ab,https://open.spotify.com/track/46A4bx39GWGQj50pnybabM,"('Heb ab','https://open.spotify.com/track/46A4bx39GWGQj50pnybabM'),"
544,Voglio ballare con te,https://open.spotify.com/track/14KKXLz5WHrzGOMUNFV22H,"('Voglio ballare con te','https://open.spotify.com/track/14KKXLz5WHrzGOMUNFV22H'),"
545,Caraluna,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,"('Caraluna','https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums'),"
551,"Soy Peor  (feat. J Balvin, Ozuna & Arcangel)",https://open.spotify.com/track/4UG962ViiLqoUyx0RjCcwP,"('Soy Peor  (feat. J Balvin, Ozuna & Arcangel)','https://open.spotify.com/track/4UG962ViiLqoUyx0RjCcwP'),"
552,Pa Ti,https://open.spotify.com/track/17nOaHsTn06jxuU9NpHuFU,"('Pa Ti','https://open.spotify.com/track/17nOaHsTn06jxuU9NpHuFU'),"
553,Me Mata,https://open.spotify.com/track/2wgDAPgBhFA7pnIbm0YOhP,"('Me Mata','https://open.spotify.com/track/2wgDAPgBhFA7pnIbm0YOhP'),"
554,Soy Peor,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,"('Soy Peor','https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0'),"
559,Me Llueven 3.0,https://open.spotify.com/track/7b59ZUw0TkGZuE0HNeiuc4,"('Me Llueven 3.0','https://open.spotify.com/track/7b59ZUw0TkGZuE0HNeiuc4'),"
565,Blockia,https://open.spotify.com/track/3uPLiBTUgz7wrGJ2mw1rzM,"('Blockia','https://open.spotify.com/track/3uPLiBTUgz7wrGJ2mw1rzM'),"
617,Fiebre - Prod. King DouDou,https://open.spotify.com/track/5xtxxuIqInrLDSfjA6Co3o,"('Fiebre - Prod. King DouDou','https://open.spotify.com/track/5xtxxuIqInrLDSfjA6Co3o'),"
618,雲中書,https://open.spotify.com/track/3mhnz75I8Bq9fdyS9BzvSb,"('雲中書','https://open.spotify.com/track/3mhnz75I8Bq9fdyS9BzvSb'),"
619,Dont Want You Back,https://open.spotify.com/track/4lharVQjYNhByFR8dSHkMA,"('Dont Want You Back','https://open.spotify.com/track/4lharVQjYNhByFR8dSHkMA'),"
620,Living,https://open.spotify.com/track/63Qco1ncI5U4qEUnxL1DsH,"('Living','https://open.spotify.com/track/63Qco1ncI5U4qEUnxL1DsH'),"
622,Mi Razón De Ser,https://open.spotify.com/track/5JaMGjY9Ltvo9CFQfmUdYW,"('Mi Razón De Ser','https://open.spotify.com/track/5JaMGjY9Ltvo9CFQfmUdYW'),"
623,Es Tuyo Mi Amor,https://open.spotify.com/track/3Tshb8DCw7TEdnNMJc8Yuw,"('Es Tuyo Mi Amor','https://open.spotify.com/track/3Tshb8DCw7TEdnNMJc8Yuw'),"
624,Me Vas a Extrañar,https://open.spotify.com/track/2yS8aYWXEWJ1NlZ7VPDroT,"('Me Vas a Extrañar','https://open.spotify.com/track/2yS8aYWXEWJ1NlZ7VPDroT'),"
626,Tengo Que Colgar,https://open.spotify.com/track/2yGNkkwU2iT0doFxkxhcXH,"('Tengo Que Colgar','https://open.spotify.com/track/2yGNkkwU2iT0doFxkxhcXH'),"
627,Solo Con Verte,https://open.spotify.com/track/5z4O1H0vFY0Nh4ZMtfgapP,"('Solo Con Verte','https://open.spotify.com/track/5z4O1H0vFY0Nh4ZMtfgapP'),"
630,Rakasta mut palasiks (feat. Reino Nordin),https://open.spotify.com/track/2pj0IfDbeGsFX9b1BR9A18,"('Rakasta mut palasiks (feat. Reino Nordin)','https://open.spotify.com/track/2pj0IfDbeGsFX9b1BR9A18'),"
631,Det Så Svært,https://open.spotify.com/track/6tFaynGBZSOJ2jX3i1v6Jk,"('Det Så Svært','https://open.spotify.com/track/6tFaynGBZSOJ2jX3i1v6Jk'),"
632,Gizpræsidenter,https://open.spotify.com/track/2JzQJQyCBASBg6BmPUHR2l,"('Gizpræsidenter','https://open.spotify.com/track/2JzQJQyCBASBg6BmPUHR2l'),"
633,Pompeii,https://open.spotify.com/track/3gbBpTdY8lnQwqxNCcf795,"('Pompeii','https://open.spotify.com/track/3gbBpTdY8lnQwqxNCcf795'),"
634,Goud,https://open.spotify.com/track/5J59VOgvclrhLDYUoH5OaW,"('Goud','https://open.spotify.com/track/5J59VOgvclrhLDYUoH5OaW'),"
635,I Got You,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,"('I Got You','https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i'),"
636,The Way I Are (Dance With Somebody),https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal,"('The Way I Are (Dance With Somebody)','https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal'),"
658,Ahnma,https://open.spotify.com/track/5CXjevTAQIYO1Z0yyiOOno,"('Ahnma','https://open.spotify.com/track/5CXjevTAQIYO1Z0yyiOOno'),"
659,Ghetto,https://open.spotify.com/track/3VdDQkNCQKPAL4nZlFKWlN,"('Ghetto','https://open.spotify.com/track/3VdDQkNCQKPAL4nZlFKWlN'),"
660,Asio,https://open.spotify.com/track/0hMmdL64r14D1m9yjRyv7U,"('Asio','https://open.spotify.com/track/0hMmdL64r14D1m9yjRyv7U'),"
661,Kuzum,https://open.spotify.com/track/2FU1HsEaZCHcjrFCXCjH9T,"('Kuzum','https://open.spotify.com/track/2FU1HsEaZCHcjrFCXCjH9T'),"
662,Sığamıyorum,https://open.spotify.com/track/0meHP3tfAozgTCU6gskPe3,"('Sığamıyorum','https://open.spotify.com/track/0meHP3tfAozgTCU6gskPe3'),"
663,Dill Dall (feat. Lothepus & Pilgaard),https://open.spotify.com/track/0RqfiDB3g0C1XPRO872ygU,"('Dill Dall (feat. Lothepus & Pilgaard)','https://open.spotify.com/track/0RqfiDB3g0C1XPRO872ygU'),"
664,Tutto per una ragione (feat. Annalisa),https://open.spotify.com/track/0xJEOihwWkNdZCVfM2XoeS,"('Tutto per una ragione (feat. Annalisa)','https://open.spotify.com/track/0xJEOihwWkNdZCVfM2XoeS'),"
665,Yaz,https://open.spotify.com/track/1eJkHmbduMhaJKUJDxMWLG,"('Yaz','https://open.spotify.com/track/1eJkHmbduMhaJKUJDxMWLG'),"
666,Zaudējam Brāli,https://open.spotify.com/track/1uJzTWjbt4p69w4coQOi5o,"('Zaudējam Brāli','https://open.spotify.com/track/1uJzTWjbt4p69w4coQOi5o'),"
667,Tempo,https://open.spotify.com/track/1m6OKxDyKgvIrln6e8c72Y,"('Tempo','https://open.spotify.com/track/1m6OKxDyKgvIrln6e8c72Y'),"
668,Personne,https://open.spotify.com/track/1OYlOIc7UdRBe1daHclsRU,"('Personne','https://open.spotify.com/track/1OYlOIc7UdRBe1daHclsRU'),"
669,Trop tard,https://open.spotify.com/track/4WUbYhJVQST876O0p93SnI,"('Trop tard','https://open.spotify.com/track/4WUbYhJVQST876O0p93SnI'),"
670,Alors alors,https://open.spotify.com/track/7BCZh8tgdw8HuUsvqlNBDR,"('Alors alors','https://open.spotify.com/track/7BCZh8tgdw8HuUsvqlNBDR'),"
671,Bounce Back,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,"('Bounce Back','https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF'),"
673,Moves,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS,"('Moves','https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS'),"
674,Jump Out The Window,https://open.spotify.com/track/1jQsKN68yE94tMYml0wHMd,"('Jump Out The Window','https://open.spotify.com/track/1jQsKN68yE94tMYml0wHMd'),"
679,Bungalow,https://open.spotify.com/track/0xCXcq4y44uHJtJ7zZDF3d,"('Bungalow','https://open.spotify.com/track/0xCXcq4y44uHJtJ7zZDF3d'),"
680,Baba,https://open.spotify.com/track/3CUsYy61rwbmpi6bHDnuD4,"('Baba','https://open.spotify.com/track/3CUsYy61rwbmpi6bHDnuD4'),"
681,Net,https://open.spotify.com/track/6ZI6RjnK7LpnOoQEgJUBLW,"('Net','https://open.spotify.com/track/6ZI6RjnK7LpnOoQEgJUBLW'),"
682,Ekki Switcha,https://open.spotify.com/track/1nEjslQgoXyJXWewc8SUTN,"('Ekki Switcha','https://open.spotify.com/track/1nEjslQgoXyJXWewc8SUTN'),"
683,Sama Tima,https://open.spotify.com/track/0mF4eWeOoSBVahRRztfqd1,"('Sama Tima','https://open.spotify.com/track/0mF4eWeOoSBVahRRztfqd1'),"
684,Doe Je Dans,https://open.spotify.com/track/5fNMMDMnBIhKUUdxmyElKb,"('Doe Je Dans','https://open.spotify.com/track/5fNMMDMnBIhKUUdxmyElKb'),"
685,Traag,https://open.spotify.com/track/7shAADk9RbPvnwCSkjctFJ,"('Traag','https://open.spotify.com/track/7shAADk9RbPvnwCSkjctFJ'),"
686,do re mi,https://open.spotify.com/track/2MX30RliaxJDgmQ3C3rrJX,"('do re mi','https://open.spotify.com/track/2MX30RliaxJDgmQ3C3rrJX'),"
690,PLAYING WITH FIRE,https://open.spotify.com/track/5ANbXf5qR48a4jfFnSq80w,"('PLAYING WITH FIRE','https://open.spotify.com/track/5ANbXf5qR48a4jfFnSq80w'),"
691,WHISTLE,https://open.spotify.com/track/3hfN1wQSiLPa6b1RX5Kfbj,"('WHISTLE','https://open.spotify.com/track/3hfN1wQSiLPa6b1RX5Kfbj'),"
694,As If Its Your Last,https://open.spotify.com/track/7LJjWqhqK594nN7qJzLVXE,"('As If Its Your Last','https://open.spotify.com/track/7LJjWqhqK594nN7qJzLVXE'),"
697,BOOMBAYAH,https://open.spotify.com/track/0NeNAcCVtGqLAAmf4FhWWT,"('BOOMBAYAH','https://open.spotify.com/track/0NeNAcCVtGqLAAmf4FhWWT'),"
709,No Diggity (feat. Dr. Dre),https://open.spotify.com/track/7ygfhHBOf63eYK0WSEzOP9,"('No Diggity (feat. Dr. Dre)','https://open.spotify.com/track/7ygfhHBOf63eYK0WSEzOP9'),"
710,Nede Mette,https://open.spotify.com/track/1VsK3ZmpeWWNECZSzKL3rl,"('Nede Mette','https://open.spotify.com/track/1VsK3ZmpeWWNECZSzKL3rl'),"
711,Slem Igen - Hedegaard,https://open.spotify.com/track/0RuOWMTZNK6qOjyQhPUaG1,"('Slem Igen - Hedegaard','https://open.spotify.com/track/0RuOWMTZNK6qOjyQhPUaG1'),"
712,City Lights,https://open.spotify.com/track/3kXqUXnukwkpsxhW8emNC0,"('City Lights','https://open.spotify.com/track/3kXqUXnukwkpsxhW8emNC0'),"
716,In your Bed,https://open.spotify.com/track/4sL6UBzmO2TUqOec1KNeHj,"('In your Bed','https://open.spotify.com/track/4sL6UBzmO2TUqOec1KNeHj'),"
717,Moments (feat. Gavin James),https://open.spotify.com/track/6SlJooJullmwjBsrnRNROA,"('Moments (feat. Gavin James)','https://open.spotify.com/track/6SlJooJullmwjBsrnRNROA'),"
719,Just For One Night (feat. Astrid S),https://open.spotify.com/track/7AEV4oGvHPn1DtAE7pLCXR,"('Just For One Night (feat. Astrid S)','https://open.spotify.com/track/7AEV4oGvHPn1DtAE7pLCXR'),"
720,Dirty Work - Blouson Chiemi,https://open.spotify.com/track/54o3FGSzVgk0LwKFRx0TTV,"('Dirty Work - Blouson Chiemi','https://open.spotify.com/track/54o3FGSzVgk0LwKFRx0TTV'),"
721,Pourquoi chérie,https://open.spotify.com/track/450XNJRan5KMcpueK59gGo,"('Pourquoi chérie','https://open.spotify.com/track/450XNJRan5KMcpueK59gGo'),"
722,Slapend Rijk,https://open.spotify.com/track/3PiDnD8RhPrlmzMpAgF9xK,"('Slapend Rijk','https://open.spotify.com/track/3PiDnD8RhPrlmzMpAgF9xK'),"
723,Wejoow,https://open.spotify.com/track/6oZuSPBQySlwY33BhdIm11,"('Wejoow','https://open.spotify.com/track/6oZuSPBQySlwY33BhdIm11'),"
724,Habiba,https://open.spotify.com/track/6G41AeVgQkpvEbTxN5fNkW,"('Habiba','https://open.spotify.com/track/6G41AeVgQkpvEbTxN5fNkW'),"
725,Salam,https://open.spotify.com/track/5zhTxSctAPGFmXSZ7RPmxG,"('Salam','https://open.spotify.com/track/5zhTxSctAPGFmXSZ7RPmxG'),"
726,Ik Ga Weg,https://open.spotify.com/track/7LQtFOR1rnk9T8cKtByX7k,"('Ik Ga Weg','https://open.spotify.com/track/7LQtFOR1rnk9T8cKtByX7k'),"
732,We Come,https://open.spotify.com/track/4yRuPrh3Zf5NFJjbC6NvKp,"('We Come','https://open.spotify.com/track/4yRuPrh3Zf5NFJjbC6NvKp'),"
733,Soy Yo,https://open.spotify.com/track/4Egb5xP6cniUx0kgZd5zLB,"('Soy Yo','https://open.spotify.com/track/4Egb5xP6cniUx0kgZd5zLB'),"
734,Solo Si Es Contigo (feat. Bebe),https://open.spotify.com/track/0Ttqiz6DNvPkThvbnr9vYJ,"('Solo Si Es Contigo (feat. Bebe)','https://open.spotify.com/track/0Ttqiz6DNvPkThvbnr9vYJ'),"
735,Oh Nanana,https://open.spotify.com/track/3ao5U0ksMLvgSoJqOpsgmv,"('Oh Nanana','https://open.spotify.com/track/3ao5U0ksMLvgSoJqOpsgmv'),"
736,Palmen aus Plastik,https://open.spotify.com/track/6wHRm1KR8pzVDPdmR6Qovj,"('Palmen aus Plastik','https://open.spotify.com/track/6wHRm1KR8pzVDPdmR6Qovj'),"
738,Palmen aus Gold,https://open.spotify.com/track/0t4v7Q4yzb9SOQohayL33W,"('Palmen aus Gold','https://open.spotify.com/track/0t4v7Q4yzb9SOQohayL33W'),"
739,Ohne mein Team,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3,"('Ohne mein Team','https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3'),"
741,Mörder,https://open.spotify.com/track/6v6xHeuMLbCuddN0ETrGhs,"('Mörder','https://open.spotify.com/track/6v6xHeuMLbCuddN0ETrGhs'),"
743,An ihnen vorbei,https://open.spotify.com/track/7istTRCq9OK5cEC8sPAc50,"('An ihnen vorbei','https://open.spotify.com/track/7istTRCq9OK5cEC8sPAc50'),"
744,Muchachita,https://open.spotify.com/track/0B38YZydPDJz9N4uR9hULg,"('Muchachita','https://open.spotify.com/track/0B38YZydPDJz9N4uR9hULg'),"
745,Noche en Hawaii,https://open.spotify.com/track/2nnsC44cFHGgIXvKLadXUK,"('Noche en Hawaii','https://open.spotify.com/track/2nnsC44cFHGgIXvKLadXUK'),"
747,DKR,https://open.spotify.com/track/1iDQ2zCOU1uYeR8QcpqUZb,"('DKR','https://open.spotify.com/track/1iDQ2zCOU1uYeR8QcpqUZb'),"
748,Portami con te,https://open.spotify.com/track/2S5H2pKuM6lgLC00VVKCZD,"('Portami con te','https://open.spotify.com/track/2S5H2pKuM6lgLC00VVKCZD'),"
749,When You Say Nothing At All,https://open.spotify.com/track/5Z6DLYbekZkL8OvH54S4n0,"('When You Say Nothing At All','https://open.spotify.com/track/5Z6DLYbekZkL8OvH54S4n0'),"
751,In Case You Didnt Know,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw,"('In Case You Didnt Know','https://open.spotify.com/track/10M2Ex445zw585Ducldzkw'),"
752,Hvor Er Du Bro?,https://open.spotify.com/track/26wqgAnehb4gLxdaOUhziT,"('Hvor Er Du Bro?','https://open.spotify.com/track/26wqgAnehb4gLxdaOUhziT'),"
753,Jungle,https://open.spotify.com/track/2Ro1i5jA2krJYkFJOrRrFa,"('Jungle','https://open.spotify.com/track/2Ro1i5jA2krJYkFJOrRrFa'),"
754,Het Is Een Feit,https://open.spotify.com/track/0iuLGMsB9xBbg5D4iabTtT,"('Het Is Een Feit','https://open.spotify.com/track/0iuLGMsB9xBbg5D4iabTtT'),"
755,Mi No Lob,https://open.spotify.com/track/2LWH17bsVlVNm9K3emk8Gb,"('Mi No Lob','https://open.spotify.com/track/2LWH17bsVlVNm9K3emk8Gb'),"
756,Undercover,https://open.spotify.com/track/3gx9sGz4yWczhfvt8i0MCK,"('Undercover','https://open.spotify.com/track/3gx9sGz4yWczhfvt8i0MCK'),"
757,Amazing,https://open.spotify.com/track/2SdWK7UqcyjOmzPKxTJ0gA,"('Amazing','https://open.spotify.com/track/2SdWK7UqcyjOmzPKxTJ0gA'),"
758,E Essa Boca Aí?,https://open.spotify.com/track/6vve9WKW5I7fQzkU8dNsUE,"('E Essa Boca Aí?','https://open.spotify.com/track/6vve9WKW5I7fQzkU8dNsUE'),"
759,Thats What I Like,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,"('Thats What I Like','https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU'),"
761,When I Was Your Man,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI,"('When I Was Your Man','https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI'),"
765,24K Magic,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,"('24K Magic','https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P'),"
771,Versace On The Floor (Bruno Mars vs. David Guetta),https://open.spotify.com/track/5UJshy5HDHdNEVqlJwzsQB,"('Versace On The Floor (Bruno Mars vs. David Guetta)','https://open.spotify.com/track/5UJshy5HDHdNEVqlJwzsQB'),"
784,Versace On The Floor,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,"('Versace On The Floor','https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP'),"
798,Just the Way You Are,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,"('Just the Way You Are','https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ'),"
802,Chunky,https://open.spotify.com/track/0mBKv9DkYfQHjdMcw2jdyI,"('Chunky','https://open.spotify.com/track/0mBKv9DkYfQHjdMcw2jdyI'),"
855,Sun Goes Down,https://open.spotify.com/track/5knrAEjUMh6T2kDCN7YD2b,"('Sun Goes Down','https://open.spotify.com/track/5knrAEjUMh6T2kDCN7YD2b'),"
857,Summer Of 69,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa,"('Summer Of 69','https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa'),"
860,Un Ratito Mas,https://open.spotify.com/track/21lnmphofXWWeSSx0PEMjc,"('Un Ratito Mas','https://open.spotify.com/track/21lnmphofXWWeSSx0PEMjc'),"
869,Dont,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,"('Dont','https://open.spotify.com/track/3pXF1nA74528Edde4of9CC'),"
870,Run Me Dry,https://open.spotify.com/track/5GG3knKdxKWrNboRijxeKF,"('Run Me Dry','https://open.spotify.com/track/5GG3knKdxKWrNboRijxeKF'),"
873,Exchange,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,"('Exchange','https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN'),"
875,Netflixxx,https://open.spotify.com/track/5gFAT2DbEt4TOMXyAMEixG,"('Netflixxx','https://open.spotify.com/track/5gFAT2DbEt4TOMXyAMEixG'),"
876,Bebé,https://open.spotify.com/track/2jVJYU4X3aD8hlTco3MlsN,"('Bebé','https://open.spotify.com/track/2jVJYU4X3aD8hlTco3MlsN'),"
894,Spring Day,https://open.spotify.com/track/02q0ZnV2L4XByzEvWZJqBC,"('Spring Day','https://open.spotify.com/track/02q0ZnV2L4XByzEvWZJqBC'),"
895,Blood Sweat & Tears,https://open.spotify.com/track/0oSNOJEcBIKNcQzRc5TfyR,"('Blood Sweat & Tears','https://open.spotify.com/track/0oSNOJEcBIKNcQzRc5TfyR'),"
898,Not Today,https://open.spotify.com/track/7KlTFTpy7dXLzr2NtLkvG6,"('Not Today','https://open.spotify.com/track/7KlTFTpy7dXLzr2NtLkvG6'),"
904,Rómeó og Júlía,https://open.spotify.com/track/0IdsoEg5mjXNqlrskkzWjl,"('Rómeó og Júlía','https://open.spotify.com/track/0IdsoEg5mjXNqlrskkzWjl'),"
905,Bruce Wayne,https://open.spotify.com/track/0qdNzSkWP51sONknELhhiV,"('Bruce Wayne','https://open.spotify.com/track/0qdNzSkWP51sONknELhhiV'),"
906,Tuesday,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR,"('Tuesday','https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR'),"
925,Seni Sevmiyorum Artık,https://open.spotify.com/track/2CS3Qu3ET0vL4YClp0KfyI,"('Seni Sevmiyorum Artık','https://open.spotify.com/track/2CS3Qu3ET0vL4YClp0KfyI'),"
926,Mecnun,https://open.spotify.com/track/4K84p5DmcoUm3pp64qzkHY,"('Mecnun','https://open.spotify.com/track/4K84p5DmcoUm3pp64qzkHY'),"
